loan_id,account_id,date_x,amount,duration,payments,status,district_id,frequency,date_y,amount_order,k_symbol_LEASING,k_symbol_Other,k_symbol_POJISTNE,k_symbol_SIPO,k_symbol_UVER,date_min,date_max,amount_sum,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,type_PRIJEM_sum,type_VYBER_sum,type_VYDAJ_sum,operation_Other_sum,operation_PREVOD NA UCET_sum,operation_PREVOD Z UCTU_sum,operation_VKLAD_sum,operation_VYBER_sum,operation_VYBER KARTOU_sum,k_symbol_Other_sum,k_symbol_POJISTNE_sum,k_symbol_SANKC. UROK_sum,k_symbol_SIPO_sum,k_symbol_SLUZBY_sum,k_symbol_UROK_sum,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,type_x,gender,birth_date,type_y,issued
6753,8688,1997-03-20,67980,12,5665.0,A,66,POPLATEK MESICNE,1996-11-22,5665.0,0.0,0.0,0.0,0.0,5665.0,1996-11-22,1997-03-05,104706.0,7479.0,9567.654547404056,400.0,55706.0,34806.857142857145,13611.981226151425,80206.0,0.0,24500.0,444.0,0.0,0.0,79762.0,24500.0,0.0,104262.0,0.0,0.0,0.0,0.0,444.0,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103,OWNER,F,1946-03-31,No Card,
6755,8713,1998-07-24,170700,60,2845.0,C,53,POPLATEK MESICNE,1997-05-18,2845.0,0.0,0.0,0.0,0.0,2845.0,1997-05-18,1998-07-12,547920.0,6021.0989010989015,7224.106574602911,400.0,56839.0,28620.384615384617,11546.790719858272,287645.0,58040.0,202235.0,2560.0,0.0,264585.0,20500.0,260275.0,0.0,545225.0,0.0,0.0,0.0,135.0,2560.0,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903,OWNER,M,1971-08-04,No Card,
6758,8742,1997-07-29,33144,12,2762.0,A,70,POPLATEK MESICNE,1997-01-28,9154.0,0.0,235.0,6089.0,68.0,2762.0,1997-01-28,1997-07-27,180656.0,5645.5,8651.034325629844,900.0,61771.0,32407.625,13829.34289426279,106174.0,0.0,74482.0,658.0,6627.0,0.0,105516.0,67855.0,0.0,173826.0,6089.0,0.0,68.0,15.0,658.0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1980-01-27,No Card,
6763,8772,1997-06-19,88272,48,1839.0,C,1,POPLATEK MESICNE,1996-05-16,9196.3,0.0,0.0,0.0,7357.0,1839.3,1996-05-16,1997-06-13,327547.0,4253.857142857143,4864.650925201123,800.0,37880.0,17535.714285714286,9184.78853702821,167314.0,0.0,160233.0,1392.0,66213.0,160022.0,5900.0,94020.0,0.0,259822.0,0.0,0.0,66213.0,120.0,1392.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1979-05-13,No Card,
6764,8776,1995-08-26,33984,48,708.0,C,64,POPLATEK MESICNE,1994-08-24,708.0,0.0,0.0,0.0,0.0,708.0,1994-08-24,1995-08-19,321875.0,4598.214285714285,6177.93457557482,600.0,55078.0,38587.71428571428,9896.458421046547,183170.0,0.0,138705.0,2838.0,0.0,0.0,180332.0,138705.0,0.0,318932.0,0.0,0.0,0.0,105.0,2838.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,M,1972-08-04,No Card,
6766,8784,1998-04-28,74352,24,3098.0,C,1,POPLATEK MESICNE,1996-10-16,10195.0,0.0,0.0,0.0,7097.0,3098.0,1996-10-16,1998-04-11,1395529.0,11075.626984126984,15052.131295592199,1100.0,96166.0,45497.833333333336,15938.057777157166,724147.0,39326.0,632056.0,5624.0,92261.0,717423.0,1100.0,579121.0,0.0,1297449.0,0.0,0.0,92261.0,195.0,5624.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1957-11-23,No Card,
6785,8899,1995-12-25,125340,60,2089.0,C,1,POPLATEK TYDNE,1994-09-05,5801.8,0.0,0.0,0.0,3713.0,2088.8,1994-09-05,1995-12-12,1230206.0,9686.661417322835,12382.248077946795,500.0,110933.0,51145.45669291339,22705.209390629192,624606.0,132641.0,472959.0,5040.0,48269.0,0.0,619566.0,557331.0,0.0,1176507.0,0.0,0.0,48269.0,390.0,5040.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1944-06-15,No Card,
6790,8919,1998-06-08,76104,24,3171.0,C,62,POPLATEK MESICNE,1997-07-03,6007.0,0.0,2670.0,0.0,166.0,3171.0,1997-07-03,1998-06-07,165548.0,2043.8024691358025,2177.7425376967376,1000.0,33814.0,20237.283950617282,6245.862571003641,96511.0,0.0,69037.0,1609.0,19852.0,0.0,94902.0,49185.0,0.0,162672.0,0.0,0.0,1162.0,105.0,1609.0,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,OWNER,F,1961-10-03,No Card,
6791,8926,1998-01-23,566640,60,9444.0,C,1,POPLATEK MESICNE,1997-03-21,17216.0,0.0,2718.0,1142.0,3912.0,9444.0,1997-03-21,1998-01-20,393060.0,5104.675324675325,6846.237121378887,200.0,61993.0,36640.37662337662,10665.31006043593,211478.0,0.0,181582.0,1998.0,46607.0,0.0,209480.0,134975.0,0.0,360663.0,6852.0,0.0,23472.0,75.0,1998.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1972-02-06,No Card,
6793,8931,1997-01-30,186300,60,3105.0,C,63,POPLATEK TYDNE,1996-01-01,11147.7,0.0,6294.0,0.0,1749.0,3104.7,1996-01-01,1997-01-25,1532831.0,12880.932773109243,15457.855984015405,200.0,170683.0,62766.01680672269,34244.506987694,779548.0,72426.0,680857.0,4364.0,72387.0,0.0,775184.0,680896.0,0.0,1512456.0,0.0,0.0,15741.0,270.0,4364.0,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,OWNER,M,1947-11-16,classic,1998-12-25
6805,8972,1996-12-21,45024,48,938.0,C,70,POPLATEK MESICNE,1996-05-21,7713.0,0.0,2056.0,0.0,4719.0,938.0,1996-05-21,1996-12-17,303414.0,7779.846153846154,10082.369519790636,800.0,63659.0,41994.97435897436,13151.433486980917,170899.0,0.0,132515.0,1370.0,20325.0,0.0,169529.0,112190.0,0.0,287857.0,0.0,0.0,14157.0,30.0,1370.0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1957-05-04,No Card,
6808,8982,1994-10-12,227880,36,6330.0,A,64,POPLATEK MESICNE,1993-09-25,6330.2,0.0,0.0,0.0,0.0,6330.2,1993-09-25,1994-10-09,677019.0,8156.855421686747,12748.921387310294,1100.0,153214.0,45134.78313253012,29551.552110634006,365366.0,13188.0,298465.0,3481.0,0.0,0.0,361885.0,311653.0,0.0,673373.0,0.0,0.0,0.0,165.0,3481.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1955-11-04,No Card,
6810,9006,1996-06-08,186384,48,3883.0,C,40,POPLATEK TYDNE,1994-09-02,8424.0,0.0,0.0,0.0,4541.0,3883.0,1994-09-02,1996-05-31,2271011.0,11952.689473684211,14945.73612615982,700.0,129557.0,61578.39473684211,27339.87887029313,1146008.0,185624.0,939379.0,9359.0,86279.0,0.0,1136649.0,1038724.0,0.0,2174773.0,0.0,0.0,86279.0,600.0,9359.0,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872,OWNER,M,1959-01-29,No Card,
6816,9017,1996-03-26,100224,48,2088.0,D,70,POPLATEK MESICNE,1995-11-22,2088.0,0.0,0.0,0.0,0.0,2088.0,1995-11-22,1996-03-21,88787.0,4932.611111111111,6475.81840513922,700.0,46487.0,28124.88888888889,9838.655987175633,60087.0,0.0,28700.0,611.0,0.0,56376.0,3100.0,28700.0,0.0,88176.0,0.0,0.0,0.0,0.0,611.0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1957-02-01,No Card,
6817,9024,1996-10-04,70656,48,1472.0,C,1,POPLATEK MESICNE,1996-01-05,7742.0,0.0,0.0,0.0,6270.0,1472.0,1996-01-05,1996-10-01,274985.0,5188.396226415094,6795.135783834987,600.0,55343.0,32646.943396226416,12948.799362838321,148730.0,0.0,126255.0,2189.0,25080.0,0.0,146541.0,101175.0,0.0,247641.0,0.0,0.0,25080.0,75.0,2189.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1952-07-26,No Card,
6818,9030,1996-12-12,155616,48,3242.0,C,72,POPLATEK MESICNE,1995-01-21,6660.0,0.0,831.0,0.0,2587.0,3242.0,1995-01-21,1996-12-11,842119.0,4896.040697674419,7083.464262449436,200.0,75294.0,44197.558139534885,11044.489924240886,451405.0,0.0,390714.0,6405.0,61524.0,0.0,445000.0,329190.0,0.0,788878.0,0.0,0.0,46566.0,270.0,6405.0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,OWNER,F,1971-04-10,No Card,
6819,9031,1997-05-03,50112,24,2088.0,C,47,POPLATEK MESICNE,1997-01-15,7106.0,0.0,145.0,645.0,4228.0,2088.0,1997-01-15,1997-04-30,163817.0,10238.5625,13822.866446429745,900.0,102694.0,46214.25,27989.663657619512,116217.0,0.0,47600.0,638.0,0.0,0.0,115579.0,47600.0,0.0,163179.0,0.0,0.0,0.0,0.0,638.0,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410,OWNER,M,1948-01-29,No Card,
6820,9034,1993-12-16,38148,12,3179.0,A,1,POPLATEK MESICNE,1993-06-28,17612.0,0.0,621.0,9115.0,4697.0,3179.0,1993-06-28,1993-12-14,242717.0,8369.551724137931,9759.34236874818,900.0,62325.0,37462.1724137931,13293.460250570484,145221.0,8033.0,89463.0,795.0,23548.0,141726.0,2700.0,73948.0,0.0,218980.0,18230.0,0.0,4697.0,15.0,795.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1965-01-22,No Card,
6821,9037,1998-09-15,321936,48,6707.0,C,1,POPLATEK MESICNE,1996-10-22,14156.0,0.0,4033.0,0.0,3416.0,6707.0,1996-10-22,1998-09-12,751338.0,4221.0,4760.113052353529,400.0,62517.0,32014.65168539326,11317.67851572645,406926.0,0.0,344412.0,5076.0,134082.0,0.0,401850.0,210330.0,0.0,684504.0,0.0,0.0,61488.0,270.0,5076.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1961-04-08,No Card,
6824,9052,1997-02-26,71976,24,2999.0,D,43,POPLATEK PO OBRATU,1995-08-30,2999.3,0.0,0.0,0.0,0.0,2999.3,1995-08-30,1997-02-22,1341332.0,10085.203007518798,13141.118457518613,-8245.0,139580.0,39870.47368421053,26402.481361113078,713355.0,19302.0,608675.0,4768.0,0.0,0.0,708587.0,627977.0,0.0,1171589.0,0.0,75.0,163500.0,1400.0,4768.0,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891,OWNER,M,1965-07-14,No Card,
6836,9093,1994-08-03,189300,60,3155.0,C,47,POPLATEK MESICNE,1993-06-16,7083.0,0.0,2617.0,0.0,1311.0,3155.0,1993-06-16,1994-07-31,521683.0,5114.5392156862745,7367.478711727219,800.0,61043.0,32353.92156862745,12250.049946704617,273116.0,0.0,248567.0,2828.0,35352.0,0.0,270288.0,213215.0,0.0,506921.0,0.0,0.0,11799.0,135.0,2828.0,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410,OWNER,M,1953-12-05,classic,1996-10-06
6841,9104,1994-08-07,172080,48,3585.0,A,10,POPLATEK MESICNE,1994-01-21,3585.2,0.0,0.0,0.0,0.0,3585.2,1994-01-21,1994-07-31,477490.0,11368.809523809523,13061.255376556055,200.0,119139.0,60744.119047619046,21110.326472273468,267849.0,12081.0,197560.0,2171.0,0.0,0.0,265678.0,209641.0,0.0,475259.0,0.0,0.0,0.0,60.0,2171.0,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316,OWNER,F,1957-03-05,No Card,
6851,9138,1997-06-03,272220,60,4537.0,D,26,POPLATEK MESICNE,1996-07-18,16722.3,0.0,2666.0,0.0,9519.0,4537.3,1996-07-18,1997-05-31,458014.0,7270.063492063492,9982.365993821975,-625.0,93793.0,36907.36507936508,29722.535511010446,229797.0,10017.0,218200.0,1966.0,73110.0,0.0,227831.0,155107.0,0.0,398844.0,0.0,0.0,57114.0,90.0,1966.0,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261,OWNER,F,1946-09-23,No Card,
6852,9140,1998-11-10,16032,48,334.0,C,32,POPLATEK MESICNE,1997-08-18,9673.0,0.0,19.0,56.0,9264.0,334.0,1997-08-18,1998-11-06,431221.0,3563.809917355372,5546.892357158269,500.0,53314.0,23124.173553719007,8941.42488987604,230925.0,0.0,200296.0,2280.0,93446.0,0.0,228645.0,106850.0,0.0,335535.0,616.0,0.0,92640.0,150.0,2280.0,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505,OWNER,F,1965-12-08,No Card,
6855,9153,1998-03-01,52236,36,1451.0,C,9,POPLATEK MESICNE,1996-12-12,6493.0,0.0,0.0,0.0,5042.0,1451.0,1996-12-12,1998-02-28,283610.0,2808.019801980198,3130.5380687038382,600.0,48645.0,33782.148514851484,7816.6749048251195,160520.0,0.0,123090.0,3174.0,50420.0,0.0,157346.0,72670.0,0.0,229866.0,0.0,0.0,50420.0,150.0,3174.0,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487,OWNER,M,1938-09-25,No Card,
6856,9156,1998-12-01,163332,36,4537.0,C,18,POPLATEK MESICNE,1997-09-14,4537.3,0.0,0.0,0.0,0.0,4537.3,1997-09-14,1998-11-30,558180.0,8457.272727272728,12279.771355357565,600.0,69554.0,29463.696969696968,16549.323763985685,287900.0,62990.0,207290.0,2899.0,0.0,0.0,285001.0,270280.0,0.0,555191.0,0.0,0.0,0.0,90.0,2899.0,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910,OWNER,M,1937-12-08,No Card,
6857,9159,1998-06-08,69600,48,1450.0,C,64,POPLATEK MESICNE,1996-08-02,10735.0,0.0,2163.0,253.0,6869.0,1450.0,1996-08-02,1998-06-07,785485.0,3603.1422018348626,5630.1943024118855,700.0,71209.0,40349.88532110092,10524.293844352316,428345.0,0.0,357140.0,6268.0,167130.0,0.0,422077.0,190010.0,0.0,650751.0,4554.0,0.0,123642.0,270.0,6268.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,M,1969-04-14,No Card,
6859,9167,1998-03-07,272220,60,4537.0,C,56,POPLATEK MESICNE,1997-04-02,10919.3,0.0,887.0,545.0,4950.0,4537.3,1997-04-02,1998-03-06,575725.0,7196.5625,11635.643486194325,500.0,104228.0,39041.9125,24359.746981805118,306594.0,53144.0,215987.0,2275.0,32797.0,0.0,304319.0,236334.0,0.0,545885.0,2725.0,0.0,24750.0,90.0,2275.0,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158,OWNER,F,1940-11-27,No Card,
6861,9179,1998-02-28,215040,60,3584.0,C,28,POPLATEK MESICNE,1997-01-21,3583.7,0.0,0.0,0.0,0.0,3583.7,1997-01-21,1998-02-15,571552.0,6970.1463414634145,8783.230125364465,1000.0,74897.0,37189.81707317073,12651.730478552217,304778.0,42154.0,224620.0,2750.0,0.0,301028.0,1000.0,266774.0,0.0,568682.0,0.0,0.0,0.0,120.0,2750.0,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525,OWNER,F,1960-10-20,No Card,
6863,9188,1993-07-28,127080,60,2118.0,A,45,POPLATEK MESICNE,1993-02-08,10591.3,0.0,471.0,66.0,7936.0,2118.3,1993-02-08,1993-07-21,130019.0,5417.458333333333,6209.07575548236,800.0,49590.0,30061.041666666668,11520.127012732662,75146.0,0.0,54873.0,741.0,8473.0,69905.0,4500.0,46400.0,0.0,121276.0,66.0,0.0,7936.0,0.0,741.0,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122,OWNER,M,1936-06-02,No Card,
6865,9199,1996-09-11,29448,12,2454.0,B,72,POPLATEK MESICNE,1996-05-15,2454.5,0.0,0.0,0.0,0.0,2454.5,1996-05-15,1996-09-06,90992.0,8272.0,8209.163440935989,800.0,43791.0,28977.454545454544,11482.511984436474,67392.0,0.0,23600.0,321.0,0.0,66271.0,800.0,23600.0,0.0,90671.0,0.0,0.0,0.0,0.0,321.0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,OWNER,M,1947-10-21,No Card,
6866,9201,1998-02-05,122472,24,5103.0,C,69,POPLATEK MESICNE,1996-10-28,18564.0,0.0,0.0,0.0,13461.0,5103.0,1996-10-28,1998-01-31,1406064.0,12554.142857142857,17182.49354622007,1000.0,106090.0,48396.00892857143,20832.474373281566,716966.0,68462.0,620636.0,4833.0,148071.0,709533.0,2600.0,541027.0,0.0,1252995.0,0.0,0.0,148071.0,165.0,4833.0,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,OWNER,F,1961-01-31,No Card,
6868,9208,1998-10-12,82128,24,3422.0,C,29,POPLATEK MESICNE,1997-05-24,3421.5,0.0,0.0,0.0,0.0,3421.5,1997-05-24,1998-10-05,756181.0,6249.429752066116,8633.759673346683,871.0,70376.0,33221.2479338843,14676.785541732783,396672.0,123629.0,235880.0,5284.0,0.0,379788.0,11600.0,359509.0,0.0,750717.0,0.0,0.0,0.0,180.0,5284.0,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888,OWNER,M,1969-04-03,No Card,
6871,9225,1997-04-13,164256,48,3422.0,C,11,POPLATEK MESICNE,1996-01-01,3421.5,0.0,0.0,0.0,0.0,3421.5,1996-01-01,1997-04-12,791868.0,8080.285714285715,11914.711276574175,600.0,116638.0,42341.704081632655,19753.605073144397,407643.0,77175.0,307050.0,3701.0,0.0,0.0,403942.0,384225.0,0.0,788017.0,0.0,0.0,0.0,150.0,3701.0,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,M,1972-08-20,No Card,
6872,9227,1998-04-29,191580,60,3193.0,C,51,POPLATEK MESICNE,1997-11-04,6141.0,0.0,1164.0,0.0,1784.0,3193.0,1997-11-04,1998-04-18,70691.0,2356.366666666667,2375.114073243544,900.0,28099.0,18241.533333333333,6812.922532209291,43980.0,0.0,26711.0,631.0,5896.0,0.0,43349.0,20815.0,0.0,66477.0,0.0,0.0,3568.0,15.0,631.0,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839,OWNER,F,1966-01-11,No Card,
6875,9235,1997-03-13,83280,48,1735.0,C,37,POPLATEK MESICNE,1995-06-24,1735.0,0.0,0.0,0.0,0.0,1735.0,1995-06-24,1997-03-09,689284.0,4958.877697841726,6614.787163927822,700.0,69425.0,39962.460431654676,10772.663487390364,365164.0,0.0,324120.0,5359.0,0.0,0.0,359805.0,324120.0,0.0,683685.0,0.0,0.0,0.0,240.0,5359.0,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166,OWNER,F,1941-11-04,classic,1998-09-01
6876,9236,1993-12-21,86616,12,7218.0,A,11,POPLATEK MESICNE,1993-08-18,11733.0,0.0,2276.0,0.0,2239.0,7218.0,1993-08-18,1993-12-16,79853.0,5323.533333333334,6131.078649758442,800.0,48353.0,25714.133333333335,11715.982526121355,58553.0,0.0,21300.0,376.0,0.0,0.0,58177.0,21300.0,0.0,79477.0,0.0,0.0,0.0,0.0,376.0,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,M,1961-09-28,No Card,
6877,9241,1997-06-19,285240,60,4754.0,C,74,POPLATEK MESICNE,1996-09-25,8348.7,0.0,0.0,0.0,3595.0,4753.7,1996-09-25,1997-06-12,517329.0,9580.166666666666,12135.946578205454,1100.0,89240.0,49699.666666666664,16853.188593663366,288595.0,30694.0,198040.0,2275.0,14380.0,285220.0,1100.0,214354.0,0.0,500614.0,0.0,0.0,14380.0,60.0,2275.0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1952-05-28,No Card,
6878,9242,1997-01-24,23184,12,1932.0,A,57,POPLATEK MESICNE,1996-03-15,1932.0,0.0,0.0,0.0,0.0,1932.0,1996-03-15,1997-01-20,156688.0,2701.5172413793102,3497.2200801738522,200.0,48344.0,36729.775862068964,9960.314151748049,99593.0,0.0,57095.0,2241.0,0.0,0.0,97352.0,57095.0,0.0,154372.0,0.0,0.0,0.0,75.0,2241.0,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651,OWNER,F,1979-07-26,No Card,
6887,9263,1997-05-08,39576,12,3298.0,A,68,POPLATEK MESICNE,1996-06-04,13234.3,0.0,62.0,0.0,9874.0,3298.3,1996-06-04,1997-04-30,461130.0,6148.4,8085.074644058643,700.0,64870.0,30719.693333333333,15914.044479703514,241885.0,26124.0,193121.0,2705.0,59616.0,237480.0,1700.0,159629.0,0.0,399076.0,0.0,0.0,59244.0,105.0,2705.0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1964-07-29,No Card,
6888,9265,1994-07-11,39576,12,3298.0,A,1,POPLATEK MESICNE,1993-02-04,16808.3,0.0,4017.0,0.0,9493.0,3298.3,1993-02-04,1994-07-05,951663.0,8275.330434782609,12121.754171245213,300.0,103467.0,48944.82608695652,26896.84183713014,487780.0,0.0,463883.0,5457.0,158103.0,0.0,482323.0,305780.0,0.0,832110.0,0.0,0.0,113916.0,180.0,5457.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1980-05-02,junior,1996-04-10
6895,9307,1994-09-19,41904,12,3492.0,A,68,POPLATEK MESICNE,1993-01-24,10880.5,0.0,2735.0,0.0,4654.0,3491.5,1993-01-24,1994-09-16,961097.0,6720.958041958042,11103.804166593452,900.0,129123.0,36080.37762237762,20303.852553600977,500149.0,63588.0,397360.0,4305.0,110835.0,0.0,495844.0,350113.0,0.0,886757.0,0.0,0.0,69810.0,225.0,4305.0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,M,1974-07-08,No Card,
6903,9337,1994-06-04,52128,24,2172.0,A,30,POPLATEK MESICNE,1993-09-13,2172.0,0.0,0.0,0.0,0.0,2172.0,1993-09-13,1994-05-31,428256.0,6031.774647887324,10259.032586244855,144.0,59944.0,33459.64788732395,20087.335262440214,243550.0,44929.0,139777.0,3392.0,0.0,0.0,240158.0,184706.0,0.0,424787.0,0.0,2.0,0.0,75.0,3392.0,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804,OWNER,F,1959-07-17,classic,1995-11-04
6908,9353,1997-06-08,188616,24,7859.0,C,59,POPLATEK MESICNE,1995-11-03,18099.0,0.0,0.0,0.0,10240.0,7859.0,1995-11-03,1997-05-31,491383.0,7799.730158730159,12170.076042392842,900.0,125455.0,45805.47619047619,25098.210571002055,274297.0,25621.0,191465.0,2619.0,30720.0,0.0,271678.0,186366.0,0.0,457999.0,0.0,0.0,30720.0,45.0,2619.0,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,OWNER,M,1938-11-09,No Card,
6913,9377,1997-04-29,99936,24,4164.0,C,1,POPLATEK MESICNE,1995-09-17,10905.0,0.0,3983.0,0.0,2758.0,4164.0,1995-09-17,1997-04-26,1155783.0,7603.835526315789,10810.168090810485,400.0,111407.0,55851.84868421053,25907.963725096673,623478.0,27438.0,504867.0,6503.0,98357.0,0.0,616975.0,433948.0,0.0,1110458.0,0.0,0.0,38612.0,210.0,6503.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1966-01-22,classic,1997-12-13
6919,9403,1994-08-05,120888,36,3358.0,A,1,POPLATEK TYDNE,1993-03-27,6583.0,0.0,0.0,0.0,3225.0,3358.0,1993-03-27,1994-08-04,892905.0,9301.09375,12837.16316594181,600.0,116468.0,40838.739583333336,21557.45624835849,472460.0,53955.0,366490.0,2578.0,38700.0,0.0,469882.0,381745.0,0.0,851237.0,0.0,0.0,38700.0,390.0,2578.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1944-04-20,No Card,
6921,9422,1996-10-29,86184,12,7182.0,A,70,POPLATEK MESICNE,1996-03-06,10425.5,0.0,3136.0,0.0,107.0,7182.5,1996-03-06,1996-10-28,693993.0,16523.64285714286,18334.050612042818,300.0,128146.0,59935.52380952381,24799.901103498814,368575.0,80744.0,244674.0,1968.0,9729.0,366307.0,300.0,315689.0,0.0,691659.0,0.0,0.0,321.0,45.0,1968.0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1940-12-04,classic,1996-12-31
6922,9424,1997-08-26,83628,36,2323.0,C,54,POPLATEK MESICNE,1996-12-30,2322.7,0.0,0.0,0.0,0.0,2322.7,1996-12-30,1997-08-09,220219.0,6477.029411764706,6304.569413049334,500.0,53379.0,29077.91176470588,10160.932501252477,125723.0,10651.0,83845.0,767.0,0.0,118456.0,6500.0,94496.0,0.0,219407.0,0.0,0.0,0.0,45.0,767.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1977-09-23,No Card,
6923,9433,1998-10-05,44640,24,1860.0,C,59,POPLATEK MESICNE,1997-08-14,1860.0,0.0,0.0,0.0,0.0,1860.0,1997-08-14,1998-09-30,453590.0,6770.0,8680.492516748882,600.0,65444.0,41961.46268656717,12613.740491692713,245815.0,0.0,207775.0,2064.0,0.0,0.0,243751.0,207775.0,0.0,451391.0,0.0,0.0,0.0,135.0,2064.0,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,OWNER,M,1957-02-11,No Card,
6926,9455,1998-02-07,374760,60,6246.0,C,73,POPLATEK MESICNE,1996-11-03,17445.8,0.0,618.0,7793.0,2789.0,6245.8,1996-11-03,1998-01-31,1203981.0,10749.830357142857,14771.51949517,1000.0,102667.0,56102.5,20395.430244661784,624951.0,57976.0,521054.0,3915.0,114789.0,618336.0,2700.0,464241.0,0.0,1091292.0,77930.0,0.0,30679.0,165.0,3915.0,182027,17,49,12,2,7,56.4,8746,3.3,3.74,90,4355.0,4433,OWNER,M,1951-06-12,No Card,
6929,9472,1995-05-08,36396,12,3033.0,A,1,POPLATEK TYDNE,1993-07-06,8152.0,0.0,0.0,0.0,5119.0,3033.0,1993-07-06,1995-05-06,1853474.0,11730.848101265823,14169.087810372755,800.0,125888.0,57977.04430379747,25051.25161202998,949478.0,4265.0,899731.0,5330.0,97261.0,0.0,944148.0,806735.0,0.0,1750313.0,0.0,0.0,97261.0,570.0,5330.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1972-04-03,No Card,
6932,9491,1998-06-25,225504,48,4698.0,C,7,POPLATEK TYDNE,1996-08-08,12519.0,0.0,2245.0,872.0,4704.0,4698.0,1996-08-08,1998-06-18,2106264.0,11636.817679558011,16726.722152323182,800.0,127324.0,57411.56906077348,22184.541162007725,1102251.0,89150.0,914863.0,5824.0,143023.0,1095627.0,800.0,854690.0,6300.0,1999532.0,15696.0,0.0,84672.0,540.0,5824.0,94725,38,28,1,3,6,63.4,9920,2.2,2.87,130,4289.0,4846,OWNER,M,1980-01-28,junior,1997-10-03
