account_id,district_id,frequency,date,amount_order,k_symbol_LEASING,k_symbol_Other,k_symbol_POJISTNE,k_symbol_SIPO,k_symbol_UVER,date_min,date_max,amount_sum,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,type_PRIJEM_sum,type_VYBER_sum,type_VYDAJ_sum,operation_Other_sum,operation_PREVOD NA UCET_sum,operation_PREVOD Z UCTU_sum,operation_VKLAD_sum,operation_VYBER_sum,operation_VYBER KARTOU_sum,k_symbol_DUCHOD_sum,k_symbol_Other_sum,k_symbol_POJISTNE_sum,k_symbol_SANKC. UROK_sum,k_symbol_SIPO_sum,k_symbol_SLUZBY_sum,k_symbol_UROK_sum,k_symbol_UVER_sum,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,type_x,gender,birth_date,type_y,issued
8926,1,POPLATEK MESICNE,1997-03-21,17216.0,0.0,2718.0,1142.0,3912.0,9444.0,1997-03-21,1998-12-31,854056,4270.28,6179.080022236808,200,61993,37751.47,8749.326604330543,447173,0,406883,5124,235983,0,442049,170900,0,0,658890,19414,0,66504,240,5124,103884,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1972-02-06,No Card,
8931,63,POPLATEK TYDNE,1996-01-01,11147.7,0.0,6294.0,0.0,1749.0,3104.7,1996-01-01,1998-12-31,3835523,10654.230555555556,14238.720139413323,200,170683,61704.90277777778,30117.12340503097,1948489,315083,1571951,13543,328791,0,1934946,1558243,0,0,3693637,0,0,55968,960,13543,71415,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,OWNER,M,1947-11-16,classic,1998-12-25
8934,51,POPLATEK MESICNE,1993-06-06,,,,,,,1993-06-06,1998-12-31,2449954,5568.077272727272,6880.560293869159,-2133,60566,25337.579545454544,12736.925875720155,1246955,537451,665548,11618,0,1066637,168700,1202999,0,0,2437388,0,33,0,915,11618,0,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839,OWNER,F,1969-05-19,No Card,
8957,1,POPLATEK MESICNE,1993-11-13,1209.4,1209.4,0.0,0.0,0.0,0.0,1993-11-13,1998-12-31,3428506,8768.557544757034,13199.057894940368,-2630,144392,46236.08184143223,30164.774270210826,1745396,208180,1474930,17175,0,0,1728221,1683110,0,0,3410401,0,30,0,900,17175,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1972-02-19,No Card,
8972,70,POPLATEK MESICNE,1996-05-21,7713.0,0.0,2056.0,0.0,4719.0,938.0,1996-05-21,1998-12-31,1422334,5758.437246963563,8232.089556026733,800,69518,40796.141700404856,11482.274362190612,725967,0,696367,8070,205437,0,717897,490930,0,0,1263949,0,0,127413,390,8070,22512,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1957-05-04,No Card,
8982,64,POPLATEK MESICNE,1993-09-25,6330.2,0.0,0.0,0.0,0.0,6330.2,1993-09-25,1998-12-31,4389225,9201.729559748428,12911.418530704806,1100,153214,62471.68343815514,28357.344254837983,2240625,313175,1835425,25417,234210,0,2215208,1914390,0,0,4128683,0,0,0,915,25417,234210,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1955-11-04,No Card,
8998,61,POPLATEK MESICNE,1995-05-24,3798.1,3798.1,0.0,0.0,0.0,0.0,1995-05-24,1998-12-04,1835518,8824.60576923077,12508.816836366404,-13658,111157,28371.19230769231,26535.224749633522,912481,98866,824171,5689,0,0,906792,923037,0,0,1829258,0,151,0,420,5689,0,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059,OWNER,M,1953-10-17,No Card,
9006,40,POPLATEK TYDNE,1994-09-02,8424.0,0.0,0.0,0.0,4541.0,3883.0,1994-09-02,1998-12-31,4509801,10415.24480369515,13986.540323551773,700,129557,56833.23787528869,26184.53187256581,2293536,312125,1904140,18660,343540,0,2274876,1872725,0,0,4146101,0,0,227050,1500,18660,116490,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872,OWNER,M,1959-01-29,No Card,
9017,70,POPLATEK MESICNE,1995-11-22,2088.0,0.0,0.0,0.0,0.0,2088.0,1995-11-22,1998-12-31,1018345,3814.0262172284642,5528.204834736028,-3770,46487,15865.943820224718,9618.444042441788,519874,0,498471,5990,62640,507384,6500,435831,0,0,608784,0,51,340400,480,5990,62640,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1957-02-01,No Card,
9024,1,POPLATEK MESICNE,1996-01-05,7742.0,0.0,0.0,0.0,6270.0,1472.0,1996-01-05,1998-12-31,1148872,4368.334600760456,5788.317817362016,600,55343,26800.315589353613,9702.236808833297,593013,0,555859,7571,234114,0,585442,321745,0,0,906722,0,0,194370,465,7571,39744,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1952-07-26,No Card,
9030,72,POPLATEK MESICNE,1995-01-21,6660.0,0.0,831.0,0.0,2587.0,3242.0,1995-01-21,1998-12-31,1776483,4626.2578125,6709.879774145711,200,75294,46860.153645833336,10143.304206439494,917349,0,859134,14957,228024,0,902392,631110,0,0,1568605,0,0,111241,630,14957,81050,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,OWNER,F,1971-04-10,No Card,
9031,47,POPLATEK MESICNE,1997-01-15,7106.0,0.0,145.0,645.0,4228.0,2088.0,1997-01-15,1998-12-31,761995,4031.7195767195767,8701.013952327858,900,103702,34675.328042328045,19830.758387454647,390038,4158,367799,5495,135014,0,384543,236943,0,0,623956,12255,0,80332,285,5495,39672,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410,OWNER,M,1948-01-29,No Card,
9034,1,POPLATEK MESICNE,1993-06-28,17612.0,0.0,621.0,9115.0,4697.0,3179.0,1993-06-28,1998-12-31,3290892,5386.075286415712,7415.651839022742,900,78748,39267.07855973813,10504.242766711703,1664848,203353,1422691,17862,927676,1558986,88000,698368,0,0,2382320,565130,0,286517,915,17862,38148,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1965-01-22,No Card,
9037,1,POPLATEK MESICNE,1996-10-22,14156.0,0.0,4033.0,0.0,3416.0,6707.0,1996-10-22,1998-12-31,853531,4143.354368932039,4758.793660998176,400,67886,35405.344660194176,13671.095028229227,455886,0,397645,6659,176550,0,449227,221095,0,0,754700,0,0,71736,315,6659,20121,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1961-04-08,No Card,
9041,1,POPLATEK MESICNE,1993-08-03,,,,,,,1993-08-03,1998-12-31,4379983,10257.57142857143,14113.48713365212,-1644,151087,42342.74004683841,32402.071090638365,2191112,341709,1847162,15271,0,0,2175841,2188871,0,0,4363750,0,107,0,855,15271,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1944-07-27,No Card,
9051,5,POPLATEK TYDNE,1996-01-17,,,,,,,1996-01-17,1998-12-31,815116,5660.527777777777,10599.515448711547,-2233,124304,21831.875,24056.25821600057,419152,112865,283099,3566,0,0,415586,395964,0,0,810851,0,129,0,570,3566,0,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040,OWNER,F,1972-07-12,No Card,
9052,43,POPLATEK PO OBRATU,1995-08-30,2999.3,0.0,0.0,0.0,0.0,2999.3,1995-08-30,1998-12-31,3159773,10428.293729372937,13879.851645157562,-8245,196107,45866.59735973598,31159.127970633646,1593770,25127,1540876,11695,62979,0,1582075,1503024,0,0,2631302,0,97,450100,3600,11695,62979,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891,OWNER,M,1965-07-14,No Card,
9093,47,POPLATEK MESICNE,1993-06-16,7083.0,0.0,2617.0,0.0,1311.0,3155.0,1993-06-16,1998-12-31,2705360,4664.413793103448,6803.357761952189,800,96106,50215.70862068966,16048.831931398458,1382214,0,1323146,22761,410751,0,1359453,868895,43500,0,2433187,0,0,81282,915,22761,167215,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410,OWNER,M,1953-12-05,classic,1996-10-06
9104,10,POPLATEK MESICNE,1994-01-21,3585.2,0.0,0.0,0.0,0.0,3585.2,1994-01-21,1998-12-31,3437911,8530.79652605459,12311.47144445576,200,136137,56994.92803970223,23157.832996565096,1738498,263493,1435920,20987,172080,0,1717511,1527333,0,0,3244004,0,0,0,840,20987,172080,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316,OWNER,F,1957-03-05,No Card,
9138,26,POPLATEK MESICNE,1996-07-18,16722.3,0.0,2666.0,0.0,9519.0,4537.3,1996-07-18,1998-12-31,1597320,7464.112149532711,10562.346982153207,-1095,123191,35173.107476635516,26964.699000027853,811056,26653,759611,6043,355513,0,805013,430751,0,0,1299350,0,38,218937,360,6043,72592,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261,OWNER,F,1946-09-23,No Card,
9140,32,POPLATEK MESICNE,1997-08-18,9673.0,0.0,19.0,56.0,9264.0,334.0,1997-08-18,1998-12-31,490894,3636.251851851852,5641.678862170239,500,53314,22821.85185185185,8861.744617424692,252212,0,238682,2553,112717,0,249659,125965,0,0,375668,672,0,111168,165,2553,668,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505,OWNER,F,1965-12-08,No Card,
9153,9,POPLATEK MESICNE,1996-12-12,6493.0,0.0,0.0,0.0,5042.0,1451.0,1996-12-12,1998-12-31,468394,2691.919540229885,3083.7036875801086,600,63710,40892.79885057471,10821.345363656785,261239,0,207155,6999,115350,0,254240,91805,0,0,345760,0,0,100840,285,6999,14510,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487,OWNER,M,1938-09-25,No Card,
9156,18,POPLATEK MESICNE,1997-09-14,4537.3,0.0,0.0,0.0,0.0,4537.3,1997-09-14,1998-12-31,594115,8251.597222222223,12035.290406696187,600,69554,28793.458333333332,16282.95514925364,312898,62990,218227,2998,4537,0,309900,276680,0,0,586490,0,0,0,90,2998,4537,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910,OWNER,M,1937-12-08,No Card,
9159,64,POPLATEK MESICNE,1996-08-02,10735.0,0.0,2163.0,253.0,6869.0,1450.0,1996-08-02,1998-12-31,1024547,3557.4548611111113,5668.124689543553,700,71243,42855.197916666664,11140.35819079571,543679,0,480868,8878,240428,0,534801,240440,0,0,827109,6325,0,171725,360,8878,10150,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,M,1969-04-14,No Card,
9167,56,POPLATEK MESICNE,1997-04-02,10919.3,0.0,887.0,545.0,4950.0,4537.3,1997-04-02,1998-12-31,1440231,7580.163157894737,11469.130045922215,500,128130,48846.994736842105,26198.46088687735,755896,111210,573125,6343,141100,0,749553,543235,0,0,1305868,8175,0,74250,225,6343,45370,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158,OWNER,F,1940-11-27,No Card,
9179,28,POPLATEK MESICNE,1997-01-21,3583.7,0.0,0.0,0.0,0.0,3583.7,1997-01-21,1998-12-31,1054627,6984.284768211921,8894.940078027497,1000,76321,42151.33774834437,13154.361326894546,544783,57334,452510,6233,35840,537550,1000,474004,0,0,1012284,0,0,0,270,6233,35840,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525,OWNER,F,1960-10-20,No Card,
9188,45,POPLATEK MESICNE,1993-02-08,10591.3,0.0,471.0,66.0,7936.0,2118.3,1993-02-08,1998-12-31,1961976,3242.935537190083,4793.514266242682,800,51359,29452.327272727274,7145.96732699014,998215,40988,922773,13055,686298,965960,19200,277463,0,0,1292734,4356,0,523776,975,13055,127080,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122,OWNER,M,1936-06-02,No Card,
9192,1,POPLATEK MESICNE,1994-08-16,,,,,,,1994-08-16,1998-12-12,2623573,9471.382671480145,11856.539362926529,-1551,81389,43357.89530685921,22339.68212296097,1329674,0,1293899,15179,0,0,1314495,1285499,8400,0,2607295,0,499,0,600,15179,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1942-04-14,classic,1997-01-20
9199,72,POPLATEK MESICNE,1996-05-15,2454.5,0.0,0.0,0.0,0.0,2454.5,1996-05-15,1998-12-31,1030630,4663.4841628959275,6323.292036444083,-2361,43809,13411.633484162896,10206.2162700689,519507,171460,339663,3092,27005,500715,15700,484118,0,0,1000075,0,68,0,390,3092,27005,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,OWNER,M,1947-10-21,No Card,
9201,69,POPLATEK MESICNE,1996-10-28,18564.0,0.0,0.0,0.0,13461.0,5103.0,1996-10-28,1998-12-31,2433839,11814.752427184467,16142.782142776388,1000,110427,54079.29126213592,20826.904779286928,1240771,212178,980890,9514,352275,1225557,5700,840793,0,0,2071735,0,0,296142,315,9514,56133,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,OWNER,F,1961-01-31,No Card,
9203,70,POPLATEK MESICNE,1993-02-27,,,,,,,1993-02-27,1998-12-31,6516220,12067.074074074075,13688.627318494458,-3167,154989,63943.862962962965,28949.934773906956,3303297,366033,2846890,28649,0,0,3274648,3157223,55700,0,5537481,0,0,949100,990,28649,0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1944-12-14,gold,1997-07-28
9208,29,POPLATEK MESICNE,1997-05-24,3421.5,0.0,0.0,0.0,0.0,3421.5,1997-05-24,1998-12-31,873660,6067.083333333333,8477.2113929051,871,70376,31893.631944444445,14316.00356085793,450379,140949,282332,5968,3422,431111,13300,419859,0,0,864060,0,0,0,210,5968,3422,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888,OWNER,M,1969-04-03,No Card,
9225,11,POPLATEK MESICNE,1996-01-01,3421.5,0.0,0.0,0.0,0.0,3421.5,1996-01-01,1998-12-31,2562317,9705.746212121212,13570.832185437584,600,135697,52243.22727272727,25713.524077723763,1325582,154845,1081890,11374,68440,0,1314208,1168295,0,0,2482053,0,0,0,450,11374,68440,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,M,1972-08-20,No Card,
9227,51,POPLATEK MESICNE,1997-11-04,6141.0,0.0,1164.0,0.0,1784.0,3193.0,1997-11-04,1998-12-31,207311,2073.11,2150.2197063922504,900,28099,16424.47,5070.199961101687,111252,0,96059,1597,55024,0,109655,41035,0,0,162195,0,0,17840,135,1597,25544,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839,OWNER,F,1966-01-11,No Card,
9235,37,POPLATEK MESICNE,1995-06-24,1735.0,0.0,0.0,0.0,0.0,1735.0,1995-06-24,1998-12-31,1400744,4897.706293706294,6699.540398828803,700,80274,42475.01398601398,12390.64386131929,737914,0,662830,12355,36435,0,725559,619595,6800,0,1351399,0,0,0,555,12355,36435,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166,OWNER,F,1941-11-04,classic,1998-09-01
9236,11,POPLATEK MESICNE,1993-08-18,11733.0,0.0,2276.0,0.0,2239.0,7218.0,1993-08-18,1998-12-31,2070533,3690.7896613190733,4652.363644117601,800,117257,55418.885918003565,28683.539738370426,1089848,0,980685,24381,355240,0,1065467,625445,0,0,1824311,0,0,134340,885,24381,86616,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,M,1961-09-28,No Card,
9241,74,POPLATEK MESICNE,1996-09-25,8348.7,0.0,0.0,0.0,3595.0,4753.7,1996-09-25,1998-12-31,1672925,8281.80693069307,10936.249038049576,1100,89240,41142.75247524752,14921.158911152295,850062,128571,694292,7563,164662,841399,1100,658201,0,0,1500370,0,0,79090,330,7563,85572,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1952-05-28,No Card,
9242,57,POPLATEK MESICNE,1996-03-15,1932.0,0.0,0.0,0.0,0.0,1932.0,1996-03-15,1998-12-31,604053,2770.8853211009173,3998.663827598287,200,53134,36277.605504587154,8941.922195665404,324249,0,279804,8697,23184,0,315552,256620,0,0,571752,0,0,0,420,8697,23184,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651,OWNER,F,1979-07-26,No Card,
9263,68,POPLATEK MESICNE,1996-06-04,13234.3,0.0,62.0,0.0,9874.0,3298.3,1996-06-04,1998-12-31,1329942,5587.991596638655,7535.985271801342,700,64870,26055.689075630253,11500.457493925389,681086,32354,616502,6526,297912,672860,1700,350944,0,0,1026726,0,0,256724,390,6526,39576,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1964-07-29,No Card,
9265,1,POPLATEK MESICNE,1993-02-04,16808.3,0.0,4017.0,0.0,9493.0,3298.3,1993-02-04,1998-12-31,5590882,8694.99533437014,12121.473720393235,300,160661,64095.143079315705,26746.24561852861,2838387,147696,2604799,30038,921024,0,2808349,1804571,26900,0,4899950,0,0,617045,975,30038,42874,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1980-05-02,junior,1996-04-10
9307,68,POPLATEK MESICNE,1993-01-24,10880.5,0.0,2735.0,0.0,4654.0,3491.5,1993-01-24,1998-12-31,4964583,7649.588597842835,11424.821777330217,900,166434,58766.85362095531,28882.7678313102,2538102,459513,1966968,26107,529578,0,2511995,1896903,0,0,4588418,0,0,307164,990,26107,41904,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,M,1974-07-08,No Card,
9333,36,POPLATEK MESICNE,1996-11-08,,,,,,,1996-11-08,1998-12-31,2201153,12028.158469945356,13817.843535018976,-846,135671,60819.27868852459,31912.234615554105,1136100,290415,774638,9290,0,0,1126810,1065053,0,0,2191525,0,23,0,315,9290,0,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132,OWNER,F,1958-05-16,classic,1998-04-25
9337,30,POPLATEK MESICNE,1993-09-13,2172.0,0.0,0.0,0.0,0.0,2172.0,1993-09-13,1998-12-31,3172499,6031.366920152092,10791.773326027156,144,161685,45316.00950570342,30618.469759123913,1601347,186295,1384857,26492,52128,0,1574855,1492424,26600,0,3092950,0,44,0,885,26492,52128,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804,OWNER,F,1959-07-17,classic,1995-11-04
9353,59,POPLATEK MESICNE,1995-11-03,18099.0,0.0,0.0,0.0,10240.0,7859.0,1995-11-03,1998-12-31,2393998,10408.686956521738,13269.445921811563,900,136150,54125.6,24990.9388332938,1212827,107155,1074016,9879,374601,0,1202948,806570,0,0,2009203,0,0,225280,315,9879,149321,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,OWNER,M,1938-11-09,No Card,
9377,1,POPLATEK MESICNE,1995-09-17,10905.0,0.0,3983.0,0.0,2758.0,4164.0,1995-09-17,1998-12-31,2787639,8033.541786743516,11482.72766206315,400,127076,63444.43227665706,24698.167971254396,1415419,84653,1287567,16889,316457,0,1398530,1035263,20500,0,2593188,0,0,93772,510,16889,83280,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1966-01-22,classic,1997-12-13
9403,1,POPLATEK TYDNE,1993-03-27,6583.0,0.0,0.0,0.0,3225.0,3358.0,1993-03-27,1998-12-31,2675018,6206.538283062645,9603.694668286294,600,116468,39187.02320185615,19614.28434809266,1350621,134434,1189963,10139,330513,0,1340482,993884,0,0,2332416,0,0,209625,1950,10139,120888,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1944-04-20,No Card,
9422,70,POPLATEK MESICNE,1996-03-06,10425.5,0.0,3136.0,0.0,107.0,7182.5,1996-03-06,1998-12-31,3171063,11788.338289962825,16304.728673157431,300,128146,50556.86617100372,19813.80029145053,1605325,297160,1268578,8013,180243,1594512,2800,1361795,23700,0,3073316,0,0,3103,435,8013,86196,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1940-12-04,classic,1996-12-31
9424,54,POPLATEK MESICNE,1996-12-30,2322.7,0.0,0.0,0.0,0.0,2322.7,1996-12-30,1998-12-31,702324,5486.90625,6093.188369878842,500,53379,26198.53125,8548.231208058038,371312,54059,276953,2476,37168,362336,6500,293844,0,0,662395,0,0,0,285,2476,37168,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1977-09-23,No Card,
9433,59,POPLATEK MESICNE,1997-08-14,1860.0,0.0,0.0,0.0,0.0,1860.0,1997-08-14,1998-12-31,577719,6960.469879518072,8715.673648925225,600,65444,41047.819277108436,12076.031027178587,306694,0,271025,2480,5580,0,304214,265445,0,0,569494,0,0,0,165,2480,5580,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,OWNER,M,1957-02-11,No Card,
9455,73,POPLATEK MESICNE,1996-11-03,17445.8,0.0,618.0,7793.0,2789.0,6245.8,1996-11-03,1998-12-31,2114414,9880.43925233645,13763.411500256776,1000,102667,54097.46261682243,19129.705102066346,1088402,209302,816710,6467,306695,1068035,13900,719317,0,0,1813915,163653,0,61358,315,6467,68706,182027,17,49,12,2,7,56.4,8746,3.3,3.74,90,4355.0,4433,OWNER,M,1951-06-12,No Card,
9472,1,POPLATEK TYDNE,1993-07-06,8152.0,0.0,0.0,0.0,5119.0,3033.0,1993-07-06,1998-12-31,4485998,9881.052863436124,13116.906473910803,800,131365,53966.42290748899,24864.04039902288,2269951,217051,1998996,13460,343536,0,2256491,1872511,0,0,4127142,0,0,307140,1860,13460,36396,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1972-04-03,No Card,
9484,5,POPLATEK MESICNE,1997-04-26,,,,,,,1997-04-26,1998-12-31,381220,3286.3793103448274,4380.8226558295055,-1260,40622,16774.91379310345,9799.820768164891,196293,0,184927,2033,0,0,194260,184927,0,0,378960,0,2,0,225,2033,0,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040,OWNER,F,1943-03-12,No Card,
9491,7,POPLATEK TYDNE,1996-08-08,12519.0,0.0,2245.0,872.0,4704.0,4698.0,1996-08-08,1998-12-31,2727542,11606.56170212766,16711.252740391068,800,127324,57743.57021276596,21338.65627378874,1389035,89150,1249357,7745,218137,1380490,800,1110170,10200,0,2557065,20928,0,112896,720,7745,28188,94725,38,28,1,3,6,63.4,9920,2.2,2.87,130,4289.0,4846,OWNER,M,1980-01-28,junior,1997-10-03
9493,64,POPLATEK MESICNE,1995-04-02,10733.8,0.0,0.0,0.0,6803.0,3930.8,1995-04-02,1998-12-31,2273386,7527.76821192053,8883.348048497644,400,102792,48719.741721854305,16611.268394294588,1181534,183289,908563,8765,436163,1155669,17100,655689,0,0,1827858,0,0,278923,600,8765,157240,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1965-07-23,No Card,
9494,21,POPLATEK MESICNE,1996-05-10,14482.0,0.0,0.0,0.0,4746.0,9736.0,1996-05-10,1998-12-31,1066255,5331.275,4785.87604068041,400,49267,26965.455,9023.676344028741,551970,0,514285,3630,249720,0,548340,264565,0,0,812500,0,0,132888,405,3630,116832,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354,OWNER,F,1948-10-18,No Card,
9504,9,POPLATEK MESICNE,1996-01-29,5688.0,0.0,0.0,0.0,0.0,5688.0,1996-01-29,1998-12-31,2813119,14207.671717171717,16591.597280340524,700,110021,44112.35353535353,19259.356316400972,1415432,92901,1304786,5499,125136,1409233,700,1254251,18300,0,2682034,0,0,0,450,5499,125136,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487,OWNER,M,1949-04-14,classic,1997-01-02
9510,1,POPLATEK MESICNE,1996-06-09,6341.0,0.0,0.0,0.0,0.0,6341.0,1996-06-09,1998-12-31,1006327,6025.9101796407185,6500.261535819337,500,64281,36799.844311377245,11046.991126615363,521332,0,484995,4829,158525,0,516503,326470,0,0,842583,0,0,0,390,4829,158525,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1961-08-03,No Card,
9513,59,POPLATEK MESICNE,1996-05-12,9846.0,0.0,0.0,0.0,8319.0,1527.0,1996-05-12,1998-12-31,1392703,7105.627551020408,8398.371426319303,700,54764,29415.301020408162,10512.30212100475,716402,0,676301,4292,251256,0,712110,425045,0,0,1136750,0,0,232932,405,4292,18324,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,OWNER,F,1951-04-11,No Card,
9528,19,POPLATEK MESICNE,1996-11-07,,,,,,,1996-11-07,1998-12-31,1599946,8790.912087912087,12211.54061497253,-7247,129572,37369.494505494506,31780.489857937475,814320,64068,721558,5494,0,0,808826,785626,0,0,1296794,0,198,297100,360,5494,0,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,OWNER,F,1957-05-20,No Card,
9548,62,POPLATEK MESICNE,1996-06-07,10575.0,0.0,0.0,0.0,9613.0,962.0,1996-06-07,1998-12-31,1117148,6138.175824175824,7417.473576374092,1000,102539,53416.505494505494,17460.602364333936,604485,0,512663,6440,273988,0,598045,238675,0,0,836345,0,0,249938,375,6440,24050,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,OWNER,M,1966-11-03,No Card,
9549,4,POPLATEK MESICNE,1997-01-17,,,,,,,1997-01-17,1998-12-31,2205485,12460.367231638418,15345.37977053272,-1298,143284,54013.32768361582,34241.38298693442,1129298,164096,912091,7536,0,0,1121762,1076187,0,0,2197658,0,6,0,285,7536,0,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892,OWNER,F,1945-07-16,No Card,
9560,1,POPLATEK MESICNE,1997-07-13,11596.7,0.0,0.0,0.0,7234.0,4362.7,1997-07-13,1998-12-31,1015021,11534.329545454546,14151.81198237188,400,136644,52712.76136363636,28791.95837801327,535519,16694,462808,4153,104373,0,531366,375129,0,0,906360,0,0,65106,135,4153,39267,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1971-09-12,No Card,
9583,31,POPLATEK TYDNE,1994-05-22,17748.7,0.0,0.0,0.0,13386.0,4362.7,1994-05-22,1998-12-31,5439570,12920.593824228028,13651.247462232326,300,153981,65320.49881235154,28303.538062667707,2753033,490010,2196527,12489,738217,0,2740544,1948320,0,0,4687454,0,0,629142,1410,12489,109075,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,F,1970-10-07,No Card,
9591,74,POPLATEK MESICNE,1993-05-20,8508.7,0.0,0.0,0.0,4146.0,4362.7,1993-05-20,1998-11-30,4371113,9564.798687089715,12739.07938742862,400,147603,45250.45514223195,27794.717826750973,2188324,321180,1861609,9698,374419,0,2178626,1808370,0,0,3986006,0,0,265344,990,9698,109075,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1944-12-12,No Card,
9627,65,POPLATEK PO OBRATU,1994-07-22,5091.3,0.0,0.0,0.0,0.0,5091.3,1994-07-22,1998-12-31,4705138,13069.827777777778,15474.704366999165,200,180290,63065.947222222225,30494.266406876966,2391093,87978,2226067,11766,188367,0,2379327,2125678,0,0,4499805,0,0,0,5200,11766,188367,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718,OWNER,M,1970-04-02,No Card,
