loan_id,account_id,date_x,amount,duration,payments,status,district_id,frequency,date_y,amount_order,k_symbol_LEASING,k_symbol_Other,k_symbol_POJISTNE,k_symbol_SIPO,k_symbol_UVER,date_min,date_max,amount_sum,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,type_PRIJEM_sum,type_VYBER_sum,type_VYDAJ_sum,operation_Other_sum,operation_PREVOD NA UCET_sum,operation_PREVOD Z UCTU_sum,operation_VKLAD_sum,operation_VYBER_sum,operation_VYBER KARTOU_sum,k_symbol_DUCHOD_sum,k_symbol_Other_sum,k_symbol_POJISTNE_sum,k_symbol_SANKC. UROK_sum,k_symbol_SIPO_sum,k_symbol_SLUZBY_sum,k_symbol_UROK_sum,k_symbol_UVER_sum,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,type_x,gender,birth_date,type_y,issued
6824,9052,1997-02-26,71976,24,2999.0,D,43,POPLATEK PO OBRATU,1995-08-30,2999.3,0.0,0.0,0.0,0.0,2999.3,1995-08-30,1998-12-31,3159773,10428.293729372937,13879.851645157562,-8245,196107,45866.59735973598,31159.127970633646,1593770,25127,1540876,11695,62979,0,1582075,1503024,0,0,2631302,0,97,450100,3600,11695,62979,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891,OWNER,M,1965-07-14,No Card,
6836,9093,1994-08-03,189300,60,3155.0,C,47,POPLATEK MESICNE,1993-06-16,7083.0,0.0,2617.0,0.0,1311.0,3155.0,1993-06-16,1998-12-31,2705360,4664.413793103448,6803.357761952189,800,96106,50215.70862068966,16048.831931398458,1382214,0,1323146,22761,410751,0,1359453,868895,43500,0,2433187,0,0,81282,915,22761,167215,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410,OWNER,M,1953-12-05,classic,1996-10-06
6841,9104,1994-08-07,172080,48,3585.0,A,10,POPLATEK MESICNE,1994-01-21,3585.2,0.0,0.0,0.0,0.0,3585.2,1994-01-21,1998-12-31,3437911,8530.79652605459,12311.47144445576,200,136137,56994.92803970223,23157.832996565096,1738498,263493,1435920,20987,172080,0,1717511,1527333,0,0,3244004,0,0,0,840,20987,172080,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316,OWNER,F,1957-03-05,No Card,
6851,9138,1997-06-03,272220,60,4537.0,D,26,POPLATEK MESICNE,1996-07-18,16722.3,0.0,2666.0,0.0,9519.0,4537.3,1996-07-18,1998-12-31,1597320,7464.112149532711,10562.346982153207,-1095,123191,35173.107476635516,26964.699000027853,811056,26653,759611,6043,355513,0,805013,430751,0,0,1299350,0,38,218937,360,6043,72592,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261,OWNER,F,1946-09-23,No Card,
6852,9140,1998-11-10,16032,48,334.0,C,32,POPLATEK MESICNE,1997-08-18,9673.0,0.0,19.0,56.0,9264.0,334.0,1997-08-18,1998-12-31,490894,3636.251851851852,5641.678862170239,500,53314,22821.85185185185,8861.744617424692,252212,0,238682,2553,112717,0,249659,125965,0,0,375668,672,0,111168,165,2553,668,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505,OWNER,F,1965-12-08,No Card,
6855,9153,1998-03-01,52236,36,1451.0,C,9,POPLATEK MESICNE,1996-12-12,6493.0,0.0,0.0,0.0,5042.0,1451.0,1996-12-12,1998-12-31,468394,2691.919540229885,3083.7036875801086,600,63710,40892.79885057471,10821.345363656785,261239,0,207155,6999,115350,0,254240,91805,0,0,345760,0,0,100840,285,6999,14510,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487,OWNER,M,1938-09-25,No Card,
6856,9156,1998-12-01,163332,36,4537.0,C,18,POPLATEK MESICNE,1997-09-14,4537.3,0.0,0.0,0.0,0.0,4537.3,1997-09-14,1998-12-31,594115,8251.597222222223,12035.290406696187,600,69554,28793.458333333332,16282.95514925364,312898,62990,218227,2998,4537,0,309900,276680,0,0,586490,0,0,0,90,2998,4537,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910,OWNER,M,1937-12-08,No Card,
6857,9159,1998-06-08,69600,48,1450.0,C,64,POPLATEK MESICNE,1996-08-02,10735.0,0.0,2163.0,253.0,6869.0,1450.0,1996-08-02,1998-12-31,1024547,3557.4548611111113,5668.124689543553,700,71243,42855.197916666664,11140.35819079571,543679,0,480868,8878,240428,0,534801,240440,0,0,827109,6325,0,171725,360,8878,10150,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,M,1969-04-14,No Card,
6859,9167,1998-03-07,272220,60,4537.0,C,56,POPLATEK MESICNE,1997-04-02,10919.3,0.0,887.0,545.0,4950.0,4537.3,1997-04-02,1998-12-31,1440231,7580.163157894737,11469.130045922215,500,128130,48846.994736842105,26198.46088687735,755896,111210,573125,6343,141100,0,749553,543235,0,0,1305868,8175,0,74250,225,6343,45370,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158,OWNER,F,1940-11-27,No Card,
6861,9179,1998-02-28,215040,60,3584.0,C,28,POPLATEK MESICNE,1997-01-21,3583.7,0.0,0.0,0.0,0.0,3583.7,1997-01-21,1998-12-31,1054627,6984.284768211921,8894.940078027497,1000,76321,42151.33774834437,13154.361326894546,544783,57334,452510,6233,35840,537550,1000,474004,0,0,1012284,0,0,0,270,6233,35840,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525,OWNER,F,1960-10-20,No Card,
6863,9188,1993-07-28,127080,60,2118.0,A,45,POPLATEK MESICNE,1993-02-08,10591.3,0.0,471.0,66.0,7936.0,2118.3,1993-02-08,1998-12-31,1961976,3242.935537190083,4793.514266242682,800,51359,29452.327272727274,7145.96732699014,998215,40988,922773,13055,686298,965960,19200,277463,0,0,1292734,4356,0,523776,975,13055,127080,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122,OWNER,M,1936-06-02,No Card,
6865,9199,1996-09-11,29448,12,2454.0,B,72,POPLATEK MESICNE,1996-05-15,2454.5,0.0,0.0,0.0,0.0,2454.5,1996-05-15,1998-12-31,1030630,4663.4841628959275,6323.292036444083,-2361,43809,13411.633484162896,10206.2162700689,519507,171460,339663,3092,27005,500715,15700,484118,0,0,1000075,0,68,0,390,3092,27005,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,OWNER,M,1947-10-21,No Card,
6866,9201,1998-02-05,122472,24,5103.0,C,69,POPLATEK MESICNE,1996-10-28,18564.0,0.0,0.0,0.0,13461.0,5103.0,1996-10-28,1998-12-31,2433839,11814.752427184467,16142.782142776388,1000,110427,54079.29126213592,20826.904779286928,1240771,212178,980890,9514,352275,1225557,5700,840793,0,0,2071735,0,0,296142,315,9514,56133,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,OWNER,F,1961-01-31,No Card,
6868,9208,1998-10-12,82128,24,3422.0,C,29,POPLATEK MESICNE,1997-05-24,3421.5,0.0,0.0,0.0,0.0,3421.5,1997-05-24,1998-12-31,873660,6067.083333333333,8477.2113929051,871,70376,31893.631944444445,14316.00356085793,450379,140949,282332,5968,3422,431111,13300,419859,0,0,864060,0,0,0,210,5968,3422,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888,OWNER,M,1969-04-03,No Card,
6871,9225,1997-04-13,164256,48,3422.0,C,11,POPLATEK MESICNE,1996-01-01,3421.5,0.0,0.0,0.0,0.0,3421.5,1996-01-01,1998-12-31,2562317,9705.746212121212,13570.832185437584,600,135697,52243.22727272727,25713.524077723763,1325582,154845,1081890,11374,68440,0,1314208,1168295,0,0,2482053,0,0,0,450,11374,68440,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,M,1972-08-20,No Card,
6872,9227,1998-04-29,191580,60,3193.0,C,51,POPLATEK MESICNE,1997-11-04,6141.0,0.0,1164.0,0.0,1784.0,3193.0,1997-11-04,1998-12-31,207311,2073.11,2150.2197063922504,900,28099,16424.47,5070.199961101687,111252,0,96059,1597,55024,0,109655,41035,0,0,162195,0,0,17840,135,1597,25544,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839,OWNER,F,1966-01-11,No Card,
6875,9235,1997-03-13,83280,48,1735.0,C,37,POPLATEK MESICNE,1995-06-24,1735.0,0.0,0.0,0.0,0.0,1735.0,1995-06-24,1998-12-31,1400744,4897.706293706294,6699.540398828803,700,80274,42475.01398601398,12390.64386131929,737914,0,662830,12355,36435,0,725559,619595,6800,0,1351399,0,0,0,555,12355,36435,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166,OWNER,F,1941-11-04,classic,1998-09-01
6876,9236,1993-12-21,86616,12,7218.0,A,11,POPLATEK MESICNE,1993-08-18,11733.0,0.0,2276.0,0.0,2239.0,7218.0,1993-08-18,1998-12-31,2070533,3690.7896613190733,4652.363644117601,800,117257,55418.885918003565,28683.539738370426,1089848,0,980685,24381,355240,0,1065467,625445,0,0,1824311,0,0,134340,885,24381,86616,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,M,1961-09-28,No Card,
6877,9241,1997-06-19,285240,60,4754.0,C,74,POPLATEK MESICNE,1996-09-25,8348.7,0.0,0.0,0.0,3595.0,4753.7,1996-09-25,1998-12-31,1672925,8281.80693069307,10936.249038049576,1100,89240,41142.75247524752,14921.158911152295,850062,128571,694292,7563,164662,841399,1100,658201,0,0,1500370,0,0,79090,330,7563,85572,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1952-05-28,No Card,
6878,9242,1997-01-24,23184,12,1932.0,A,57,POPLATEK MESICNE,1996-03-15,1932.0,0.0,0.0,0.0,0.0,1932.0,1996-03-15,1998-12-31,604053,2770.8853211009173,3998.663827598287,200,53134,36277.605504587154,8941.922195665404,324249,0,279804,8697,23184,0,315552,256620,0,0,571752,0,0,0,420,8697,23184,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651,OWNER,F,1979-07-26,No Card,
6887,9263,1997-05-08,39576,12,3298.0,A,68,POPLATEK MESICNE,1996-06-04,13234.3,0.0,62.0,0.0,9874.0,3298.3,1996-06-04,1998-12-31,1329942,5587.991596638655,7535.985271801342,700,64870,26055.689075630253,11500.457493925389,681086,32354,616502,6526,297912,672860,1700,350944,0,0,1026726,0,0,256724,390,6526,39576,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1964-07-29,No Card,
6888,9265,1994-07-11,39576,12,3298.0,A,1,POPLATEK MESICNE,1993-02-04,16808.3,0.0,4017.0,0.0,9493.0,3298.3,1993-02-04,1998-12-31,5590882,8694.99533437014,12121.473720393235,300,160661,64095.143079315705,26746.24561852861,2838387,147696,2604799,30038,921024,0,2808349,1804571,26900,0,4899950,0,0,617045,975,30038,42874,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1980-05-02,junior,1996-04-10
6895,9307,1994-09-19,41904,12,3492.0,A,68,POPLATEK MESICNE,1993-01-24,10880.5,0.0,2735.0,0.0,4654.0,3491.5,1993-01-24,1998-12-31,4964583,7649.588597842835,11424.821777330217,900,166434,58766.85362095531,28882.7678313102,2538102,459513,1966968,26107,529578,0,2511995,1896903,0,0,4588418,0,0,307164,990,26107,41904,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,M,1974-07-08,No Card,
6903,9337,1994-06-04,52128,24,2172.0,A,30,POPLATEK MESICNE,1993-09-13,2172.0,0.0,0.0,0.0,0.0,2172.0,1993-09-13,1998-12-31,3172499,6031.366920152092,10791.773326027156,144,161685,45316.00950570342,30618.469759123913,1601347,186295,1384857,26492,52128,0,1574855,1492424,26600,0,3092950,0,44,0,885,26492,52128,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804,OWNER,F,1959-07-17,classic,1995-11-04
6908,9353,1997-06-08,188616,24,7859.0,C,59,POPLATEK MESICNE,1995-11-03,18099.0,0.0,0.0,0.0,10240.0,7859.0,1995-11-03,1998-12-31,2393998,10408.686956521738,13269.445921811563,900,136150,54125.6,24990.9388332938,1212827,107155,1074016,9879,374601,0,1202948,806570,0,0,2009203,0,0,225280,315,9879,149321,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,OWNER,M,1938-11-09,No Card,
6913,9377,1997-04-29,99936,24,4164.0,C,1,POPLATEK MESICNE,1995-09-17,10905.0,0.0,3983.0,0.0,2758.0,4164.0,1995-09-17,1998-12-31,2787639,8033.541786743516,11482.72766206315,400,127076,63444.43227665706,24698.167971254396,1415419,84653,1287567,16889,316457,0,1398530,1035263,20500,0,2593188,0,0,93772,510,16889,83280,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1966-01-22,classic,1997-12-13
6919,9403,1994-08-05,120888,36,3358.0,A,1,POPLATEK TYDNE,1993-03-27,6583.0,0.0,0.0,0.0,3225.0,3358.0,1993-03-27,1998-12-31,2675018,6206.538283062645,9603.694668286294,600,116468,39187.02320185615,19614.28434809266,1350621,134434,1189963,10139,330513,0,1340482,993884,0,0,2332416,0,0,209625,1950,10139,120888,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1944-04-20,No Card,
6921,9422,1996-10-29,86184,12,7182.0,A,70,POPLATEK MESICNE,1996-03-06,10425.5,0.0,3136.0,0.0,107.0,7182.5,1996-03-06,1998-12-31,3171063,11788.338289962825,16304.728673157431,300,128146,50556.86617100372,19813.80029145053,1605325,297160,1268578,8013,180243,1594512,2800,1361795,23700,0,3073316,0,0,3103,435,8013,86196,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1940-12-04,classic,1996-12-31
6922,9424,1997-08-26,83628,36,2323.0,C,54,POPLATEK MESICNE,1996-12-30,2322.7,0.0,0.0,0.0,0.0,2322.7,1996-12-30,1998-12-31,702324,5486.90625,6093.188369878842,500,53379,26198.53125,8548.231208058038,371312,54059,276953,2476,37168,362336,6500,293844,0,0,662395,0,0,0,285,2476,37168,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1977-09-23,No Card,
6923,9433,1998-10-05,44640,24,1860.0,C,59,POPLATEK MESICNE,1997-08-14,1860.0,0.0,0.0,0.0,0.0,1860.0,1997-08-14,1998-12-31,577719,6960.469879518072,8715.673648925225,600,65444,41047.819277108436,12076.031027178587,306694,0,271025,2480,5580,0,304214,265445,0,0,569494,0,0,0,165,2480,5580,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,OWNER,M,1957-02-11,No Card,
6926,9455,1998-02-07,374760,60,6246.0,C,73,POPLATEK MESICNE,1996-11-03,17445.8,0.0,618.0,7793.0,2789.0,6245.8,1996-11-03,1998-12-31,2114414,9880.43925233645,13763.411500256776,1000,102667,54097.46261682243,19129.705102066346,1088402,209302,816710,6467,306695,1068035,13900,719317,0,0,1813915,163653,0,61358,315,6467,68706,182027,17,49,12,2,7,56.4,8746,3.3,3.74,90,4355.0,4433,OWNER,M,1951-06-12,No Card,
6929,9472,1995-05-08,36396,12,3033.0,A,1,POPLATEK TYDNE,1993-07-06,8152.0,0.0,0.0,0.0,5119.0,3033.0,1993-07-06,1998-12-31,4485998,9881.052863436124,13116.906473910803,800,131365,53966.42290748899,24864.04039902288,2269951,217051,1998996,13460,343536,0,2256491,1872511,0,0,4127142,0,0,307140,1860,13460,36396,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1972-04-03,No Card,
6932,9491,1998-06-25,225504,48,4698.0,C,7,POPLATEK TYDNE,1996-08-08,12519.0,0.0,2245.0,872.0,4704.0,4698.0,1996-08-08,1998-12-31,2727542,11606.56170212766,16711.252740391068,800,127324,57743.57021276596,21338.65627378874,1389035,89150,1249357,7745,218137,1380490,800,1110170,10200,0,2557065,20928,0,112896,720,7745,28188,94725,38,28,1,3,6,63.4,9920,2.2,2.87,130,4289.0,4846,OWNER,M,1980-01-28,junior,1997-10-03
6933,9493,1995-09-09,188688,48,3931.0,C,64,POPLATEK MESICNE,1995-04-02,10733.8,0.0,0.0,0.0,6803.0,3930.8,1995-04-02,1998-12-31,2273386,7527.76821192053,8883.348048497644,400,102792,48719.741721854305,16611.268394294588,1181534,183289,908563,8765,436163,1155669,17100,655689,0,0,1827858,0,0,278923,600,8765,157240,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1965-07-23,No Card,
6934,9494,1997-02-09,116832,12,9736.0,A,21,POPLATEK MESICNE,1996-05-10,14482.0,0.0,0.0,0.0,4746.0,9736.0,1996-05-10,1998-12-31,1066255,5331.275,4785.87604068041,400,49267,26965.455,9023.676344028741,551970,0,514285,3630,249720,0,548340,264565,0,0,812500,0,0,132888,405,3630,116832,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354,OWNER,F,1948-10-18,No Card,
6938,9504,1997-03-10,341280,60,5688.0,C,9,POPLATEK MESICNE,1996-01-29,5688.0,0.0,0.0,0.0,0.0,5688.0,1996-01-29,1998-12-31,2813119,14207.671717171717,16591.597280340524,700,110021,44112.35353535353,19259.356316400972,1415432,92901,1304786,5499,125136,1409233,700,1254251,18300,0,2682034,0,0,0,450,5499,125136,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487,OWNER,M,1949-04-14,classic,1997-01-02
6940,9510,1996-11-22,228276,36,6341.0,C,1,POPLATEK MESICNE,1996-06-09,6341.0,0.0,0.0,0.0,0.0,6341.0,1996-06-09,1998-12-31,1006327,6025.9101796407185,6500.261535819337,500,64281,36799.844311377245,11046.991126615363,521332,0,484995,4829,158525,0,516503,326470,0,0,842583,0,0,0,390,4829,158525,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1961-08-03,No Card,
6942,9513,1997-07-16,18324,12,1527.0,A,59,POPLATEK MESICNE,1996-05-12,9846.0,0.0,0.0,0.0,8319.0,1527.0,1996-05-12,1998-12-31,1392703,7105.627551020408,8398.371426319303,700,54764,29415.301020408162,10512.30212100475,716402,0,676301,4292,251256,0,712110,425045,0,0,1136750,0,0,232932,405,4292,18324,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,OWNER,F,1951-04-11,No Card,
6944,9548,1996-11-15,46176,48,962.0,C,62,POPLATEK MESICNE,1996-06-07,10575.0,0.0,0.0,0.0,9613.0,962.0,1996-06-07,1998-12-31,1117148,6138.175824175824,7417.473576374092,1000,102539,53416.505494505494,17460.602364333936,604485,0,512663,6440,273988,0,598045,238675,0,0,836345,0,0,249938,375,6440,24050,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,OWNER,M,1966-11-03,No Card,
6948,9560,1998-03-15,157068,36,4363.0,C,1,POPLATEK MESICNE,1997-07-13,11596.7,0.0,0.0,0.0,7234.0,4362.7,1997-07-13,1998-12-31,1015021,11534.329545454546,14151.81198237188,400,136644,52712.76136363636,28791.95837801327,535519,16694,462808,4153,104373,0,531366,375129,0,0,906360,0,0,65106,135,4153,39267,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1971-09-12,No Card,
6949,9583,1995-12-12,104712,24,4363.0,A,31,POPLATEK TYDNE,1994-05-22,17748.7,0.0,0.0,0.0,13386.0,4362.7,1994-05-22,1998-12-31,5439570,12920.593824228028,13651.247462232326,300,153981,65320.49881235154,28303.538062667707,2753033,490010,2196527,12489,738217,0,2740544,1948320,0,0,4687454,0,0,629142,1410,12489,109075,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,F,1970-10-07,No Card,
6950,9591,1995-04-11,104712,24,4363.0,A,74,POPLATEK MESICNE,1993-05-20,8508.7,0.0,0.0,0.0,4146.0,4362.7,1993-05-20,1998-11-30,4371113,9564.798687089715,12739.07938742862,400,147603,45250.45514223195,27794.717826750973,2188324,321180,1861609,9698,374419,0,2178626,1808370,0,0,3986006,0,0,265344,990,9698,109075,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1944-12-12,No Card,
6955,9627,1995-11-22,244368,48,5091.0,C,65,POPLATEK PO OBRATU,1994-07-22,5091.3,0.0,0.0,0.0,0.0,5091.3,1994-07-22,1998-12-31,4705138,13069.827777777778,15474.704366999165,200,180290,63065.947222222225,30494.266406876966,2391093,87978,2226067,11766,188367,0,2379327,2125678,0,0,4499805,0,0,0,5200,11766,188367,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718,OWNER,M,1970-04-02,No Card,
6956,9631,1997-11-09,59448,24,2477.0,C,11,POPLATEK MESICNE,1996-06-25,2476.8,0.0,0.0,0.0,0.0,2476.8,1996-06-25,1998-12-31,1005882,5682.949152542373,6488.042954395543,200,67122,26120.86440677966,12900.174430362666,509517,107412,388953,3032,34678,482985,23500,461687,0,0,967797,0,0,0,375,3032,34678,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,M,1957-12-01,No Card,
6959,9633,1997-06-30,59448,24,2477.0,D,70,POPLATEK MESICNE,1996-01-08,2476.8,0.0,0.0,0.0,0.0,2476.8,1996-01-08,1998-12-31,2662518,9646.804347826086,12492.074453746445,-5525,127403,48328.89492753623,25691.40990362717,1334699,350649,977170,11997,42109,0,1322702,1285710,0,0,2607951,0,11,0,450,11997,42109,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,M,1952-08-26,No Card,
6960,9640,1995-01-11,76416,24,3184.0,A,1,POPLATEK MESICNE,1993-03-13,17868.3,0.0,4087.0,0.0,10597.0,3184.3,1993-03-13,1998-12-31,3450234,6509.875471698113,7031.4570569428715,7055,114034,40071.02452830189,21112.625201818006,1780982,140717,1528535,12426,1034060,1452056,316500,635192,0,0,2668428,0,0,688805,975,12426,79600,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1937-09-02,No Card,
6961,9645,1996-06-06,176148,36,4893.0,C,38,POPLATEK MESICNE,1996-01-23,10076.0,0.0,0.0,0.0,5183.0,4893.0,1996-01-23,1998-12-31,2644572,11498.139130434784,13821.979739193996,1100,105915,45596.282608695656,17455.83344702463,1335545,107221,1201806,5464,312356,1325481,4600,996671,0,0,2326302,0,0,160673,450,5464,151683,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1963-11-20,No Card,
6962,9646,1998-04-02,279072,48,5814.0,C,1,POPLATEK TYDNE,1996-07-30,5813.5,0.0,0.0,0.0,0.0,5813.5,1996-07-30,1998-12-31,1781308,12456.699300699302,13722.915487070564,300,111246,42764.58741258741,25340.847919639924,920276,64140,796892,3710,46512,0,916566,814520,0,0,1730606,0,0,0,480,3710,46512,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1969-01-19,No Card,
6965,9656,1995-06-13,139536,24,5814.0,A,61,POPLATEK MESICNE,1993-11-14,16534.5,0.0,0.0,0.0,10721.0,5813.5,1993-11-14,1998-12-31,5595720,11633.513513513513,12895.59615076679,800,151547,56452.70478170478,25205.442034495867,2817294,364066,2414360,12892,772075,0,2804402,2006351,0,0,4809868,0,0,632539,885,12892,139536,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059,OWNER,F,1941-09-13,No Card,
6969,9673,1998-09-12,88200,36,2450.0,C,76,POPLATEK MESICNE,1997-06-07,6134.2,0.0,0.0,0.0,3684.0,2450.2,1997-06-07,1998-12-31,623297,5373.25,6181.64094982948,1100,75658,41159.05172413793,12479.386518397536,331074,73953,218270,3251,65060,308723,19100,227163,0,0,554776,0,0,55260,210,3251,9800,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807,OWNER,M,1944-12-03,No Card,
6970,9677,1997-06-17,31620,60,527.0,C,8,POPLATEK MESICNE,1996-10-13,9471.0,0.0,0.0,0.0,8944.0,527.0,1996-10-13,1998-12-31,778494,4835.366459627329,5747.252914098875,500,59500,34813.757763975154,9215.369224003181,407925,0,370569,3498,206254,0,404427,164315,0,0,568427,0,0,196768,315,3498,9486,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987,OWNER,M,1939-10-24,No Card,
6984,9730,1997-08-15,116040,60,1934.0,C,54,POPLATEK MESICNE,1997-01-01,6956.0,0.0,4764.0,0.0,258.0,1934.0,1997-01-01,1998-12-31,529142,3370.331210191083,4142.481902516113,900,46776,25973.547770700636,8484.761829337815,284073,0,245069,2429,131384,0,281644,113685,0,0,490324,0,0,5160,285,2429,30944,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1939-10-27,No Card,
6985,9731,1995-11-22,113796,36,3161.0,A,54,POPLATEK PO OBRATU,1994-12-01,9447.7,0.0,1320.0,0.0,4967.0,3160.7,1994-12-01,1998-12-31,2031690,5871.936416184971,7227.566050230061,500,58022,31905.517341040464,10290.205694821036,1025262,89317,917111,5688,396711,1014574,5000,609717,0,0,1684291,0,0,223515,4400,5688,113796,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,M,1971-10-09,No Card,
6986,9750,1995-02-11,151728,48,3161.0,D,74,POPLATEK MESICNE,1994-05-16,3160.7,0.0,0.0,0.0,0.0,3160.7,1994-05-16,1998-12-31,4306964,10353.278846153846,13694.289980376338,-670,138621,47080.875,27197.536553908798,2208028,479514,1619422,16992,142245,0,2191036,1956691,0,0,4146950,0,12,0,765,16992,142245,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1976-06-23,No Card,
6992,9790,1996-07-27,133968,48,2791.0,C,52,POPLATEK MESICNE,1995-11-09,15482.0,0.0,993.0,2488.0,9210.0,2791.0,1995-11-09,1998-12-31,3639220,9678.77659574468,12888.043897838961,200,149106,55054.66223404255,26308.60353785956,1851769,332905,1454546,7794,550506,0,1843975,1228945,8000,0,3117121,92056,0,340770,540,7794,80939,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799,OWNER,M,1943-05-30,classic,1996-05-31
6995,9814,1996-09-26,96168,12,8014.0,A,64,POPLATEK TYDNE,1995-01-19,8013.7,0.0,0.0,0.0,0.0,8013.7,1995-01-19,1998-12-31,3657362,8986.14742014742,12610.142504083275,600,167778,60051.14004914005,30144.159185447177,1869485,343634,1444243,28510,72126,0,1840975,1709151,6600,0,3555409,0,27,0,1290,28510,72126,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1972-08-12,gold,1998-12-01
6996,9828,1995-04-13,126600,24,5275.0,A,11,POPLATEK MESICNE,1993-05-20,5274.7,0.0,0.0,0.0,0.0,5274.7,1993-05-20,1998-12-31,4607578,11348.714285714286,12912.440693526716,400,94043,45819.17487684729,16684.55207451991,2322811,356637,1928130,12107,126600,2310304,400,2158167,0,0,4467941,0,0,0,930,12107,126600,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,M,1939-02-27,No Card,
6998,9833,1994-05-21,97632,12,8136.0,A,20,POPLATEK MESICNE,1993-07-24,20582.0,0.0,5915.0,0.0,6531.0,8136.0,1993-07-24,1998-12-31,7037966,12866.482632541134,17482.140953025097,1100,137627,59053.062157221204,22321.8463274209,3537851,306477,3193638,13923,856838,3441528,82400,2643277,0,0,6527120,0,0,398391,900,13923,97632,70646,94,14,3,1,4,58.4,8547,2.6,3.64,120,1563.0,1542,OWNER,F,1968-09-07,No Card,
